Stkcd,Trdmnt,Opndt,Mopnprc,Clsdt,Mclsprc,Ndaytrd,Mretwd,Mretwd_scaled
600505,21-Feb,1,5.54,26,5.83,15,0.06,0.275028
600505,21-Mar,1,5.83,31,7.13,23,0.222985,1.776961
600505,21-Apr,1,7.07,30,6.25,21,-0.123422,-1.145069
600505,21-May,6,6.24,31,7.35,18,0.176,0.877239
600505,21-Jun,1,7.28,30,7.5,21,0.020408,0.028826
600505,21-Jul,1,7.45,30,6.73,22,-0.098902,-0.55112
600505,21-Aug,2,6.71,31,6.9,22,0.02526,-0.323389
600505,21-Sep,1,6.9,30,8.9,20,0.289855,2.193782
600505,21-Oct,8,8.79,29,9.35,16,0.050562,0.719527
600505,21-Nov,1,9.38,30,8.81,22,-0.057754,-0.873308
600505,21-Dec,1,8.73,31,10.51,23,0.192962,1.23522
600505,22-Jan,4,10.59,28,8.95,19,-0.14843,-0.690046
600505,22-Feb,7,9.2,28,10.18,16,0.13743,0.929989
600505,22-Mar,1,10.29,31,8.41,23,-0.17387,-0.874233
600505,22-Apr,1,8.44,29,7.16,19,-0.148633,-0.287946
600505,22-May,5,7.14,31,8.8,19,0.22905,1.159898
600505,22-Jun,1,8.75,30,8.14,21,-0.071099,-1.171816
600505,22-Jul,1,8.18,29,9.55,21,0.173219,1.228758
600505,22-Aug,1,9.53,31,8.74,23,-0.084817,-0.655724
600505,22-Sep,1,8.8,30,7.55,21,-0.136156,-0.762381
600505,22-Oct,10,7.59,31,7.44,16,-0.01457,-0.239709
600505,22-Nov,1,7.48,30,8.4,22,0.129032,0.368503
600505,22-Dec,1,8.4,30,7.8,22,-0.071429,-0.434397
600505,23-Jan,3,7.77,31,8.1,16,0.038461,-0.354058
600505,23-Feb,1,8.14,28,8.55,20,0.055556,0.263103
600505,23-Mar,1,8.56,31,8.02,23,-0.061988,-0.40328
600505,23-Apr,3,8.09,28,7.96,19,-0.007481,-0.010387
600505,23-May,4,7.89,31,8.9,20,0.11809,1.375979
600505,23-Jun,1,8.98,30,9.39,20,0.055056,0.318359
600505,23-Jul,3,9.28,31,8.59,21,-0.081459,-1.150752
600505,23-Aug,1,8.59,31,7.65,23,-0.10943,-0.725773
600505,23-Sep,1,7.64,28,7.57,20,-0.010457,-0.152328
600505,23-Oct,9,7.65,31,7.68,17,0.014531,0.250087
600505,23-Nov,1,7.68,30,7.99,22,0.040365,0.122905
600505,23-Dec,1,8,29,8.49,21,0.062578,1.06211
600505,24-Jan,2,8.34,31,7.25,22,-0.146054,-0.10399
600505,24-Feb,1,7.12,29,6.4,15,-0.117241,-1.634608
600505,24-Mar,1,6.4,29,8.2,21,0.28125,2.013261
600505,24-Apr,1,8.2,30,8.05,20,-0.018293,-0.228916
600505,24-May,6,8.25,31,10.94,20,0.359006,4.752833
600505,24-Jun,3,10.89,28,11.39,19,0.041133,1.58076
600505,24-Jul,1,11.31,31,9.35,23,-0.1781,-1.471477
600505,24-Aug,1,9.32,30,8.11,22,-0.13262,-1.260642
600505,24-Sep,2,8.08,30,9.66,19,0.191122,-0.230741
600505,24-Oct,8,10.58,31,12.67,18,0.311594,1.688073
600505,24-Nov,1,13,29,10.85,21,-0.143646,-1.100715
600505,24-Dec,2,10.89,31,12.1,22,0.115207,1.364075
600507,20-Jan,2,10.1,23,9.15,16,-0.090457,-0.807925
600507,20-Feb,3,8.24,28,8.58,20,-0.062295,-0.383536
600507,20-Mar,2,8.6,31,8.08,22,-0.058275,-0.218748
600507,20-Apr,1,8.08,30,5.17,21,-0.046622,-0.739433
600507,20-May,6,5.11,29,5.1,18,-0.01354,-0.375779
600507,20-Jun,1,5.1,30,5.19,20,0.017647,-0.36913
600507,20-Jul,1,5.18,31,5.66,23,0.090559,-0.225749
600507,20-Aug,3,5.7,31,5.67,21,0.001767,-0.226025
600507,20-Sep,1,5.67,30,5.41,22,-0.045855,0.383575
600507,20-Oct,9,5.46,30,6.11,16,0.12939,1.722058
600507,20-Nov,2,6.2,30,7.34,21,0.201309,1.438889
600507,20-Dec,1,7.35,31,6.94,23,-0.054496,-0.300276
600507,21-Jan,4,6.9,29,6.35,20,-0.085014,-0.263924
600507,21-Feb,1,6.36,26,7.19,15,0.132283,0.990804
600507,21-Mar,1,7.22,31,8.94,23,0.243394,1.957055
600507,21-Apr,1,8.94,30,9.16,21,0.024608,0.155907
600507,21-May,6,9.24,31,9.17,18,0.001092,-0.480263
600507,21-Jun,1,9.17,30,6.78,21,-0.154871,-1.43597
600507,21-Jul,1,6.82,30,7.66,22,0.129794,0.885691
600507,21-Aug,2,7.46,31,8.12,22,0.060052,-0.10558
600507,21-Sep,1,8.16,30,7.89,20,-0.028325,-0.207269
600507,21-Oct,8,8.01,29,7.39,16,-0.063371,-0.381091
600507,21-Nov,1,7.32,30,7.23,22,-0.021651,-0.634937
600507,21-Dec,1,7.25,31,7.8,23,0.078838,0.283094
600507,22-Jan,4,7.78,28,7.72,19,-0.010256,0.782006
600507,22-Feb,7,7.82,28,8.22,16,0.064767,0.168012
600507,22-Mar,1,8.24,31,8.62,23,0.048662,0.575487
600507,22-Apr,1,8.56,29,8.4,19,-0.025522,0.739953
600507,22-May,5,8.41,31,8.24,19,-0.019048,-1.141541
600507,22-Jun,1,8.24,30,6.99,21,-0.021282,-0.744757
600507,22-Jul,1,7,29,6.71,21,-0.040057,-0.41189
600507,22-Aug,1,6.71,31,6.46,23,-0.037258,-0.152351
600507,22-Sep,1,6.48,30,6.03,21,-0.066563,0.107637
600507,22-Oct,10,6.05,31,5.7,16,-0.054726,-0.563793
600507,22-Nov,1,5.7,30,6.11,22,0.07193,-0.155732
600507,22-Dec,1,6.14,30,6.02,22,-0.01473,0.227167
600507,23-Jan,3,6.02,31,6.16,16,0.023256,-0.540415
600507,23-Feb,1,6.18,28,6.39,20,0.037338,0.028229
600507,23-Mar,1,6.41,31,5.6,23,-0.123631,-0.966073
600507,23-Apr,3,5.6,28,5.34,19,-0.046429,-0.328711
600507,23-May,4,5.31,31,4.58,20,-0.142322,-1.372965
600507,23-Jun,1,4.57,30,4.63,20,0.010917,-0.156584
600507,23-Jul,3,4.63,31,5.06,21,0.092873,0.628954
600507,23-Aug,1,5.07,31,4.67,23,-0.077075,-0.339046
600507,23-Sep,1,4.69,28,4.73,20,0.012848,0.162708
600507,23-Oct,9,4.73,31,4.97,17,0.05074,0.567054
600507,23-Nov,1,5,30,4.84,22,-0.026157,-0.623149
600507,23-Dec,1,4.84,29,4.61,21,-0.047521,-0.351213
600507,24-Jan,2,4.61,31,4.24,22,-0.08026,0.412978
600507,24-Feb,1,4.22,29,4.46,15,0.051887,-0.05571
600507,24-Mar,1,4.45,29,4.2,21,-0.058296,-0.78303
600507,24-Apr,1,4.21,30,4.16,20,-0.009524,-0.131668
600507,24-May,6,4.18,31,4.17,20,0.026557,0.4561
600507,24-Jun,3,4.17,28,3.74,19,-0.103118,-0.262395
600507,24-Jul,1,3.73,31,4,23,0.069519,0.455731
600507,24-Aug,1,4,30,3.76,22,-0.06,-0.240112
600507,24-Sep,2,3.75,30,4.37,19,0.162234,-0.505454
600507,24-Oct,8,4.79,31,4.41,18,0.009153,-0.181264
600507,24-Nov,1,4.4,29,4.23,21,-0.040816,-0.485779
600507,24-Dec,2,4.22,31,4.05,22,-0.042553,-0.100196
600508,20-Jan,2,9.43,23,8.98,16,-0.043663,-0.418881
600508,20-Feb,3,8.09,28,8.28,20,-0.077951,-0.51592
600508,20-Mar,2,8.28,31,8.03,22,-0.030193,0.00583
600508,20-Apr,1,8.04,30,7.96,21,-0.008717,-0.400623
600508,20-May,6,7.93,29,8.12,18,0.020101,-0.093945
600508,20-Jun,1,8.14,30,8,20,0.014472,-0.394317
600508,20-Jul,1,8,31,8.96,23,0.12,-0.057853
600508,20-Aug,3,8.96,31,8.88,21,-0.008929,-0.311077
600508,20-Sep,1,8.88,30,8.69,22,-0.021396,0.698679
600508,20-Oct,9,8.81,30,8.67,16,-0.002301,0.06605
600508,20-Nov,2,8.67,30,9.54,21,0.100346,0.494638
600508,20-Dec,1,9.6,31,10.14,23,0.062893,0.501805
600508,21-Jan,4,10.07,29,8.51,20,-0.160749,-0.862077
600508,21-Feb,1,8.51,26,8.87,15,0.042303,0.099785
600508,21-Mar,1,8.87,31,10.02,23,0.129651,0.95336
600508,21-Apr,1,9.92,30,9.26,21,-0.075848,-0.72696
600508,21-May,6,9.32,31,9.55,18,0.031318,-0.245672
600508,21-Jun,1,9.55,30,9.35,21,0.006329,-0.088831
600508,21-Jul,1,9.36,30,9.91,22,0.059893,0.446529
600508,21-Aug,2,9.76,31,11.37,22,0.147326,0.440782
600508,21-Sep,1,11.31,30,12.61,20,0.109059,0.829459
600508,21-Oct,8,13.34,29,11.34,16,-0.100714,-0.741832
600508,21-Nov,1,11.17,30,10.08,22,-0.111111,-1.225599
600508,21-Dec,1,10.08,31,11.29,23,0.12004,0.626839
600508,22-Jan,4,11.81,28,9.53,19,-0.15589,-0.769522
600508,22-Feb,7,9.66,28,10.26,16,0.0766,0.292098
600508,22-Mar,1,10.3,31,10.18,23,-0.007797,0.207676
600508,22-Apr,1,10.16,29,15.37,19,0.509823,5.209745
600508,22-May,5,15.48,31,18.38,19,0.195836,0.851794
600508,22-Jun,1,18.06,30,18.09,21,-0.015778,-0.697574
600508,22-Jul,1,17.76,29,16.41,21,-0.084399,-0.752995
600508,22-Aug,1,16.25,31,16.88,23,0.028641,0.545134
600508,22-Sep,1,16.96,30,16.19,21,-0.040877,0.428751
600508,22-Oct,10,16.5,31,14.38,16,-0.111797,-1.024393
600508,22-Nov,1,14.37,30,15.92,22,0.107093,0.167088
600508,22-Dec,1,16.06,30,14.33,22,-0.099874,-0.766293
600508,23-Jan,3,14.18,31,14.86,16,0.036985,-0.372148
600508,23-Feb,1,14.79,28,15.1,20,0.016151,-0.244923
600508,23-Mar,1,15.1,31,14.08,23,-0.06755,-0.45406
600508,23-Apr,3,14.04,28,14.59,19,0.036222,0.3468
600508,23-May,4,14.49,31,14.41,20,-0.012337,-0.000826
600508,23-Jun,1,14.38,30,14.68,20,0.018737,-0.072439
600508,23-Jul,3,14.66,31,14.49,21,0.037621,0.064902
600508,23-Aug,1,14.52,31,13.58,23,-0.062802,-0.168447
600508,23-Sep,1,13.59,28,14.4,20,0.060383,0.805284
600508,23-Oct,9,14.29,31,13.4,17,-0.069444,-0.485015
600508,23-Nov,1,13.4,30,13.82,22,0.031343,0.021722
600508,23-Dec,1,13.84,29,13.86,21,0.002894,0.295956
600508,24-Jan,2,13.88,31,15.19,22,0.09596,1.797606
600508,24-Feb,1,15.15,29,15.57,15,0.025016,-0.306565
600508,24-Mar,1,15.48,29,14.09,21,-0.095055,-1.085754
600508,24-Apr,1,14.02,30,14.1,20,0.00071,-0.018173
600508,24-May,6,14.1,31,15.41,20,0.092908,1.313653
600508,24-Jun,3,15.41,28,14.15,19,-0.081765,0.010441
600508,24-Jul,1,14.09,31,12.28,23,-0.10353,-0.891102
600508,24-Aug,1,12.31,30,11.6,22,-0.055375,-0.175117
600508,24-Sep,2,11.6,30,14.3,19,0.254424,0.371233
600508,24-Oct,8,15.7,31,13.01,18,-0.09021,-0.79541
600508,24-Nov,1,13.01,29,13.35,21,0.026134,-0.085411
600508,24-Dec,2,13.34,31,13.23,22,-0.008989,0.211332
600509,20-Jan,2,3.64,23,3.38,16,-0.066298,-0.607068
600509,20-Feb,3,3.04,28,3.29,20,-0.026627,-0.081935
600509,20-Mar,2,3.35,31,3.04,22,-0.075988,-0.360402
600509,20-Apr,1,3.03,30,3.02,21,-0.006579,-0.381513
600509,20-May,6,2.99,29,3.48,18,0.152318,1.013732
600509,20-Jun,1,3.44,30,3.16,20,-0.091954,-1.238587
600509,20-Jul,1,3.16,31,3.56,23,0.126582,-0.020317
600509,20-Aug,3,3.57,31,3.75,21,0.053371,0.184317
600509,20-Sep,1,3.73,30,3.78,22,0.008,1.077386
600509,20-Oct,9,3.85,30,3.87,16,0.023809,0.394382
600509,20-Nov,2,3.87,30,4,21,0.033592,-0.129675
600509,20-Dec,1,3.97,31,5.07,23,0.2675,1.899817
600509,21-Jan,4,5.05,29,4.92,20,-0.029586,0.173844
600509,21-Feb,1,4.83,26,4.54,15,-0.077236,-1.08394
600509,21-Mar,1,4.61,31,7.12,23,0.568282,4.823942
600509,21-Apr,1,7.32,30,5.51,21,-0.226124,-2.047674
600509,21-May,6,5.51,31,6.68,18,0.212341,1.15929
600509,21-Jun,1,6.65,30,7.65,21,0.14521,1.07179
600509,21-Jul,1,7.52,30,6.4,22,-0.161845,-0.946567
600509,21-Aug,2,6.38,31,7.25,22,0.132813,0.349926
600509,21-Sep,1,7.19,30,7.18,20,-0.009655,-0.066381
600509,21-Oct,8,7.34,29,6.23,16,-0.132312,-1.047076
600509,21-Nov,1,6.23,30,6.38,22,0.024077,-0.333017
600509,21-Dec,1,6.35,31,6.4,23,0.003135,-0.348489
600509,22-Jan,4,6.4,28,4.94,19,-0.228125,-1.539086
600509,22-Feb,7,5.06,28,5.81,16,0.176113,1.335636
600509,22-Mar,1,5.95,31,5.16,23,-0.111876,-0.470364
600509,22-Apr,1,5.15,29,4.53,19,-0.122093,-0.066354
600509,22-May,5,4.42,31,4.75,19,0.048565,-0.51434
600509,22-Jun,1,4.73,30,5.08,21,0.069474,0.033253
600509,22-Jul,1,5.08,29,5.58,21,0.098425,0.653397
600509,22-Aug,1,5.52,31,5.55,23,-0.005376,0.185093
600509,22-Sep,1,5.55,30,4.7,21,-0.153153,-0.974869
600509,22-Oct,10,4.7,31,5.4,16,0.148936,1.079889
600509,22-Nov,1,5.54,30,5.95,22,0.101852,0.118972
600509,22-Dec,1,5.95,30,5.18,22,-0.129412,-1.110943
600509,23-Jan,3,5.16,31,5.89,16,0.137066,0.854472
600509,23-Feb,1,5.92,28,6.88,20,0.168081,1.713821
600509,23-Mar,1,6.88,31,6.65,23,-0.03343,-0.142549
600509,23-Apr,3,6.7,28,6.71,19,0.009023,0.124501
600509,23-May,4,6.82,31,7.42,20,0.105812,1.246371
600509,23-Jun,1,7.36,30,7.81,20,0.052561,0.291513
600509,23-Jul,3,7.82,31,6.93,21,-0.112676,-1.469438
600509,23-Aug,1,6.93,31,6.8,23,-0.018759,0.357982
600509,23-Sep,1,6.86,28,6.44,20,-0.052941,-0.726625
600509,23-Oct,9,6.44,31,6.24,17,-0.031056,-0.148973
600509,23-Nov,1,6.45,30,6.59,22,0.05609,0.299263
600509,23-Dec,1,6.56,29,6.51,21,-0.01214,0.102967
600509,24-Jan,2,6.5,31,5.19,22,-0.202765,-0.54959
600509,24-Feb,1,5.1,29,5.41,15,0.042389,-0.144379
600509,24-Mar,1,5.4,29,5.75,21,0.062846,0.214621
600509,24-Apr,1,5.76,30,5.68,20,-0.012174,-0.161056
600509,24-May,6,5.78,31,5.8,20,0.021127,0.38592
600509,24-Jun,3,5.81,28,5.51,19,-0.05,0.416316
600509,24-Jul,1,5.51,31,5.03,23,-0.059323,-0.547041
600509,24-Aug,1,5.03,30,5.18,22,0.029821,1.022143
600509,24-Sep,2,5.16,30,5.85,19,0.129344,-0.818223
600509,24-Oct,8,6.42,31,7.87,18,0.345299,1.896398
600509,24-Nov,1,7.65,29,7.13,21,-0.094028,-0.803993
600509,24-Dec,2,7.09,31,6.47,22,-0.092567,-0.564408
600510,20-Jan,2,6.75,23,6.54,16,-0.023881,-0.254414
600510,20-Feb,3,5.89,28,7.56,20,0.155963,1.462008
600510,20-Mar,2,7.78,31,7.7,22,0.018519,0.39539
600510,20-Apr,1,7.58,30,9.26,21,0.202597,1.488185
600510,20-May,6,9.32,29,8.09,18,-0.12635,-1.32087
600510,20-Jun,1,8.14,30,7.88,20,-0.025958,-0.715045
600510,20-Jul,1,7.88,31,8.08,23,0.052763,-0.441293
600510,20-Aug,3,8.1,31,8.63,21,0.068069,0.301191
600510,20-Sep,1,8.57,30,7.79,22,-0.097335,-0.279638
600510,20-Oct,9,7.9,30,7.6,16,-0.02439,-0.211718
600510,20-Nov,2,7.57,30,7.92,21,0.042105,-0.050058
600510,20-Dec,1,7.89,31,6.79,23,-0.142677,-0.902787
600510,21-Jan,4,6.9,29,6.02,20,-0.113402,-0.488132
600510,21-Feb,1,6.03,26,6.46,15,0.07309,0.404651
600510,21-Mar,1,6.49,31,6.87,23,0.063467,0.369337
600510,21-Apr,1,6.88,30,6.34,21,-0.077147,-0.738376
600510,21-May,6,6.35,31,6.93,18,0.09306,0.233522
600510,21-Jun,1,6.93,30,6.67,21,-0.037518,-0.455258
600510,21-Jul,1,6.71,30,7.8,22,0.211705,1.400307
600510,21-Aug,2,7.82,31,8.8,22,0.128205,0.321078
600510,21-Sep,1,8.76,30,7.8,20,-0.113636,-0.851043
600510,21-Oct,8,7.86,29,7.11,16,-0.088462,-0.623475
600510,21-Nov,1,7.11,30,7.88,22,0.108298,0.223053
600510,21-Dec,1,7.88,31,7.48,23,-0.050761,-0.798139
600510,22-Jan,4,7.52,28,6.79,19,-0.092246,-0.091484
600510,22-Feb,7,6.9,28,12.06,16,0.776141,7.627793
600510,22-Mar,1,11.07,31,11.6,23,-0.038143,0.009982
600510,22-Apr,1,11.45,29,8.78,19,-0.243103,-1.076711
600510,22-May,5,8.64,31,8.81,19,0.003417,-0.933148
600510,22-Jun,1,8.74,30,8.83,21,0.00227,-0.542857
600510,22-Jul,1,8.8,29,7.79,21,-0.092354,-0.81419
600510,22-Aug,1,7.78,31,7.77,23,-0.002567,0.214824
600510,22-Sep,1,7.82,30,6.36,21,-0.181467,-1.328837
600510,22-Oct,10,6.35,31,7.17,16,0.127358,0.905741
600510,22-Nov,1,7.2,30,7.57,22,0.055788,-0.303926
600510,22-Dec,1,7.6,30,6.6,22,-0.128137,-1.096066
600510,23-Jan,3,6.55,31,7.05,16,0.068182,0.010211
600510,23-Feb,1,7.05,28,7.2,20,0.021277,-0.178836
600510,23-Mar,1,7.21,31,6.54,23,-0.091667,-0.674246
600510,23-Apr,3,6.57,28,6.67,19,0.019878,0.213219
600510,23-May,4,6.64,31,5.9,20,-0.115442,-1.089216
600510,23-Jun,1,5.92,30,6.07,20,0.028814,0.035991
600510,23-Jul,3,6.07,31,6.8,21,0.160137,1.315634
600510,23-Aug,1,6.78,31,5.99,23,-0.119118,-0.84157
600510,23-Sep,1,6.09,28,5.55,20,-0.073456,-1.003946
600510,23-Oct,9,5.55,31,5.82,17,0.048649,0.54875
600510,23-Nov,1,5.78,30,5.78,22,-0.006873,-0.406876
600510,23-Dec,1,5.79,29,5.65,21,-0.022491,-0.029907
600510,24-Jan,2,5.66,31,5.25,22,-0.070796,0.487341
600510,24-Feb,1,5.22,29,5.13,15,-0.022857,-0.753484
600510,24-Mar,1,5.14,29,5.11,21,-0.003899,-0.33505
600510,24-Apr,1,5.12,30,4.67,20,-0.086106,-0.980961
600510,24-May,6,4.76,31,4.47,20,-0.042827,-0.440653
600510,24-Jun,3,4.48,28,3.72,19,-0.167785,-1.088672
600510,24-Jul,1,3.73,31,3.7,23,0.028408,0.135766
600510,24-Aug,1,3.7,30,3.51,22,-0.051351,-0.118568
600510,24-Sep,2,3.5,30,5.02,19,0.430199,2.042777
600510,24-Oct,8,5.5,31,4.85,18,-0.033865,-0.447151
600510,24-Nov,1,4.86,29,5.2,21,0.072165,0.18986
600510,24-Dec,2,5.2,31,4.77,22,-0.082692,-0.472752
600511,20-Jan,2,27.33,23,29.6,16,0.084646,0.647876
600511,20-Feb,3,27,28,26.3,20,-0.111486,-0.799485
600511,20-Mar,2,26.29,31,28.28,22,0.075285,0.849359
600511,20-Apr,1,28.12,30,31.2,21,0.103253,0.600209
600511,20-May,6,30.84,29,31.15,18,-0.001603,-0.275775
600511,20-Jun,1,33.46,30,40.67,20,0.327209,2.086604
600511,20-Jul,1,39.9,31,43.97,23,0.081141,-0.279458
600511,20-Aug,3,44.2,31,44.83,21,0.019559,-0.084548
600511,20-Sep,1,44.75,30,43.58,22,-0.027883,0.615108
600511,20-Oct,9,43.91,30,42.79,16,-0.018128,-0.132973
600511,20-Nov,2,42.79,30,44.7,21,0.044637,-0.026377
600511,20-Dec,1,44.62,31,49.31,23,0.103132,0.776745
600511,21-Jan,4,49.37,29,39.61,20,-0.196715,-1.146135
600511,21-Feb,1,39.55,26,38,15,-0.040646,-0.721611
600511,21-Mar,1,38.11,31,33.85,23,-0.109211,-1.154414
600511,21-Apr,1,33.48,30,36.87,21,0.089217,0.723729
600511,21-May,6,36.5,31,36.42,18,-0.012205,-0.583464
600511,21-Jun,1,36.5,30,33.06,21,-0.077165,-0.786586
600511,21-Jul,1,33.1,30,30.35,22,-0.081972,-0.444755
600511,21-Aug,2,30.3,31,29.2,22,-0.037891,-0.718734
600511,21-Sep,1,29.25,30,29.32,20,0.00411,0.037492
600511,21-Oct,8,29.5,29,30.5,16,0.040246,0.619872
600511,21-Nov,1,30.46,30,30.88,22,0.012459,-0.409726
600511,21-Dec,1,30.87,31,31.53,23,0.021049,-0.199034
600511,22-Jan,4,31.91,28,27.95,19,-0.113543,-0.318374
600511,22-Feb,7,28.05,28,27.84,16,-0.003936,-0.552438
600511,22-Mar,1,28,31,29.33,23,0.05352,0.607135
600511,22-Apr,1,28.61,29,29.51,19,0.006137,1.004286
600511,22-May,5,30,31,28,19,-0.051169,-1.439506
600511,22-Jun,1,27.87,30,26.78,21,-0.018831,-0.723746
600511,22-Jul,1,26.78,29,26.17,21,-0.022778,-0.278969
600511,22-Aug,1,26.12,31,26,23,-0.006496,0.173239
600511,22-Sep,1,26.01,30,24.91,21,-0.041923,0.415675
600511,22-Oct,10,25.1,31,26.2,16,0.051786,0.295826
600511,22-Nov,1,26.21,30,27.82,22,0.061832,-0.248438
600511,22-Dec,1,28.1,30,27.9,22,0.002876,0.432594
600511,23-Jan,3,28.18,31,30.71,16,0.100717,0.408969
600511,23-Feb,1,30.71,28,32.13,20,0.046239,0.142984
600511,23-Mar,1,32.24,31,37.25,23,0.159353,1.617538
600511,23-Apr,3,37.24,28,41.31,19,0.108993,0.941561
600511,23-May,4,41.18,31,40,20,-0.031711,-0.20534
600511,23-Jun,1,39.76,30,38.85,20,-0.008469,-0.365181
600511,23-Jul,3,38.85,31,33.28,21,-0.143372,-1.782805
600511,23-Aug,1,33.14,31,32.55,23,-0.021935,0.32002
600511,23-Sep,1,32.55,28,33.15,20,0.018433,0.238206
600511,23-Oct,9,33.13,31,28.78,17,-0.131825,-1.031087
600511,23-Nov,1,28.72,30,30.55,22,0.061501,0.359949
600511,23-Dec,1,30.42,29,28.62,21,-0.063175,-0.552161
600511,24-Jan,2,28.5,31,29.89,22,0.044375,1.392283
600511,24-Feb,1,29.82,29,31.5,15,0.053864,-0.037254
600511,24-Mar,1,31.42,29,33,21,0.047619,0.089221
600511,24-Apr,1,33,30,34.75,20,0.05303,0.562055
600511,24-May,6,35.1,31,34,20,-0.021583,-0.166085
600511,24-Jun,3,34.14,28,30.79,19,-0.070542,0.153842
600511,24-Jul,1,30.88,31,33.7,23,0.094511,0.650243
600511,24-Aug,1,33.59,30,29.44,22,-0.12641,-1.173372
600511,24-Sep,2,29.39,30,34.55,19,0.173573,-0.397625
600511,24-Oct,8,38,31,31.56,18,-0.086541,-0.772733
600511,24-Nov,1,31.5,29,34.21,21,0.083967,0.260437
600511,24-Dec,2,34.22,31,34.22,22,0.000292,0.297475
600512,20-Jan,2,2.83,23,2.94,16,0.046263,0.328761
600512,20-Feb,3,2.65,28,3.06,20,0.040816,0.488349
600512,20-Mar,2,3.2,31,3.28,22,0.071895,0.822249
600512,20-Apr,1,3.28,30,3.07,21,-0.064024,-0.894979
600512,20-May,6,3.04,29,2.78,18,-0.08483,-0.973027
600512,20-Jun,1,2.78,30,2.73,20,-0.017986,-0.651804
600512,20-Jul,1,2.73,31,2.95,23,0.080586,-0.282623
600512,20-Aug,3,2.95,31,3.08,21,0.044068,0.110341
600512,20-Sep,1,3.07,30,2.91,22,-0.055195,0.263249
600512,20-Oct,9,2.93,30,2.92,16,0.003436,0.138193
600512,20-Nov,2,2.92,30,3.1,21,0.061644,0.13268
600512,20-Dec,1,3.09,31,2.96,23,-0.045161,-0.236493
600512,21-Jan,4,2.95,29,2.57,20,-0.131757,-0.633099
600512,21-Feb,1,2.55,26,2.7,15,0.050584,0.181787
600512,21-Mar,1,2.73,31,2.81,23,0.040741,0.168798
600512,21-Apr,1,2.8,30,3.05,21,0.085409,0.690262
600512,21-May,6,3.05,31,3.13,18,0.026229,-0.285169
600512,21-Jun,1,3.14,30,3.04,21,-0.01309,-0.251115
600512,21-Jul,1,3.04,30,3.08,22,0.013158,0.152911
600512,21-Aug,2,3.06,31,3.56,22,0.155844,0.494107
600512,21-Sep,1,3.56,30,3.23,20,-0.092697,-0.693033
600512,21-Oct,8,3.27,29,3.07,16,-0.049536,-0.247442
600512,21-Nov,1,3.05,30,3.02,22,-0.016287,-0.599522
600512,21-Dec,1,3.02,31,3.26,23,0.07947,0.288367
600512,22-Jan,4,3.26,28,3.17,19,-0.027607,0.597155
600512,22-Feb,7,3.21,28,3.64,16,0.148265,1.043609
600512,22-Mar,1,3.65,31,4.07,23,0.118132,1.028061
600512,22-Apr,1,4.02,29,3.31,19,-0.186732,-0.606048
600512,22-May,5,3.25,31,3.13,19,-0.054381,-1.469302
600512,22-Jun,1,3.13,30,3.11,21,-0.00639,-0.617095
600512,22-Jul,1,3.11,29,2.88,21,-0.06798,-0.62669
600512,22-Aug,1,2.88,31,2.8,23,-0.027778,-0.052014
600512,22-Sep,1,2.8,30,2.75,21,-0.017857,0.716536
600512,22-Oct,10,2.75,31,2.51,16,-0.087273,-0.826469
600512,22-Nov,1,2.51,30,2.86,22,0.139442,0.464074
600512,22-Dec,1,2.87,30,2.56,22,-0.104895,-0.824878
600512,23-Jan,3,2.56,31,2.7,16,0.054688,-0.155175
600512,23-Feb,1,2.71,28,2.75,20,0.018518,-0.214406
600512,23-Mar,1,2.75,31,2.69,23,-0.021818,-0.036532
600512,23-Apr,3,2.68,28,2.79,19,0.037175,0.354589
600512,23-May,4,2.82,31,2.7,20,-0.032258,-0.211115
600512,23-Jun,1,2.69,30,2.68,20,-0.007407,-0.353754
600512,23-Jul,3,2.7,31,2.95,21,0.100746,0.709327
600512,23-Aug,1,2.95,31,2.68,23,-0.091525,-0.511762
600512,23-Sep,1,2.68,28,2.62,20,-0.022388,-0.313611
600512,23-Oct,9,2.62,31,2.6,17,-0.007634,0.056059
600512,23-Nov,1,2.59,30,2.59,22,-0.003846,-0.372928
600512,23-Dec,1,2.59,29,2.48,21,-0.042471,-0.286387
600512,24-Jan,2,2.48,31,2.31,22,-0.068548,0.505004
600512,24-Feb,1,2.29,29,2.2,15,-0.047619,-0.98465
600512,24-Mar,1,2.2,29,2.18,21,-0.009091,-0.377808
600512,24-Apr,1,2.18,30,2.18,20,0,-0.026047
600512,24-May,6,2.2,31,2.13,20,-0.022936,-0.183572
600512,24-Jun,3,2.13,28,1.89,19,-0.103286,-0.264542
600512,24-Jul,1,1.89,31,2.13,23,0.126984,0.902979
600512,24-Aug,1,2.15,30,1.99,22,-0.065728,-0.320608
600512,24-Sep,2,2,30,2.32,19,0.165829,-0.471267
600512,24-Oct,8,2.54,31,2.41,18,0.038793,0.001935
600512,24-Nov,1,2.41,29,2.46,21,0.020747,-0.117626
600512,24-Dec,2,2.47,31,2.37,22,-0.036585,-0.044804
600513,20-Jan,2,7.89,23,13.35,16,0.713736,5.878113
600513,20-Feb,3,14.69,28,14.18,20,0.062172,0.668931
600513,20-Mar,2,14.35,31,11.02,22,-0.222849,-1.53488
600513,20-Apr,1,10.91,30,10.55,21,-0.04265,-0.70393
600513,20-May,6,10.44,29,9.99,18,-0.053081,-0.707043
